year,race_name,driverRef,constructor_name,grid,qualifying_pos,grid_penalty,positionOrder,driver_points_pre_race,driver_pos_pre_race,driver_form,team_form,constructor_points_pre_race,top3,top10,DNF,pos_gain_loss,circuit_passability,driver_track_history,team_history
2024,Canadian Grand Prix,perez,Red Bull,16,16,0,18,107.0,5.0,8.857747770689077,6.209061257847884,301.0,0,0,1,-2,-0.25,12.75,6.686991869918699
2024,Canadian Grand Prix,leclerc,Ferrari,11,11,0,19,138.0,2.0,2.76018681954396,3.5571319127607084,252.0,0,0,1,-8,-0.25,6.0,6.703252032520325
2024,Canadian Grand Prix,sargeant,Williams,13,13,0,20,0.0,21.0,16.62474719506828,15.33947461886159,2.0,0,0,1,-7,-0.25,12.0,14.699186991869919
2024,Spanish Grand Prix,max_verstappen,Red Bull,2,2,0,1,194.0,1.0,2.792250202390367,7.196358457612806,301.0,1,1,0,1,-0.16666666666666666,5.0,6.686991869918699
2024,Spanish Grand Prix,norris,McLaren,1,1,0,2,131.0,3.0,2.9359177824917992,4.252301444102155,212.0,1,1,0,-1,-0.16666666666666666,11.5,10.74390243902439
2024,Spanish Grand Prix,hamilton,Mercedes,3,3,0,3,55.0,8.0,6.590121995406415,6.149169194296938,124.0,1,1,0,0,-0.16666666666666666,1.6666666666666667,4.199186991869919
2024,Spanish Grand Prix,russell,Mercedes,4,4,0,4,69.0,7.0,5.708216393187462,6.149169194296938,151.0,0,1,0,0,-0.16666666666666666,12.75,4.199186991869919
2024,Spanish Grand Prix,leclerc,Ferrari,5,5,0,5,138.0,2.0,7.63220764217543,7.74005833521393,252.0,0,1,0,0,-0.16666666666666666,11.8,6.703252032520325
2024,Spanish Grand Prix,sainz,Ferrari,6,6,0,6,108.0,4.0,7.867289991480452,7.74005833521393,270.0,0,1,0,0,-0.16666666666666666,6.5,6.703252032520325
2024,Spanish Grand Prix,piastri,McLaren,9,10,-1,7,81.0,6.0,5.56868510571251,4.252301444102155,237.0,0,1,0,2,-0.16666666666666666,12.0,10.74390243902439
2024,Spanish Grand Prix,perez,Red Bull,11,8,3,8,107.0,5.0,11.600466712835246,7.196358457612806,330.0,0,1,0,3,-0.16666666666666666,6.666666666666667,6.686991869918699
2024,Spanish Grand Prix,gasly,Alpine F1 Team,7,7,0,9,3.0,15.0,11.82158767653486,12.308639088532516,5.0,0,1,0,-2,-0.16666666666666666,11.4,10.056818181818182
2024,Spanish Grand Prix,ocon,Alpine F1 Team,8,9,-1,10,2.0,17.0,12.795690500530169,12.308639088532516,8.0,0,1,0,-2,-0.16666666666666666,10.0,10.056818181818182
2024,Spanish Grand Prix,hulkenberg,Haas F1 Team,13,13,0,11,6.0,14.0,12.756260008727974,13.808998771249394,7.0,0,0,0,2,-0.16666666666666666,13.0,14.390243902439025
2024,Spanish Grand Prix,alonso,Aston Martin,10,11,-1,12,41.0,9.0,9.549921561108947,10.291041487834876,58.0,0,0,0,-2,-0.16666666666666666,11.5,11.943181818181818
2024,Spanish Grand Prix,zhou,Sauber,15,15,0,13,0.0,19.0,15.198979977183695,15.05637428056274,0.0,0,0,0,2,-0.16666666666666666,19.0,13.914634146341463
2024,Spanish Grand Prix,stroll,Aston Martin,14,14,0,14,17.0,11.0,11.032161414560806,10.291041487834876,58.0,0,0,0,0,-0.16666666666666666,12.666666666666666,11.943181818181818
2024,Spanish Grand Prix,ricciardo,RB F1 Team,18,18,0,15,9.0,12.0,12.165792980191265,11.7103353563066,28.0,0,0,0,3,-0.16666666666666666,8.166666666666666,12.0
2024,Spanish Grand Prix,bottas,Sauber,12,12,0,16,0.0,20.0,14.967744427687991,15.05637428056274,0.0,0,0,0,-4,-0.16666666666666666,5.5,13.914634146341463
2024,Spanish Grand Prix,kevin_magnussen,Haas F1 Team,16,16,0,17,1.0,18.0,14.861737533770816,13.808998771249394,7.0,0,0,0,-1,-0.16666666666666666,11.8,14.390243902439025
2024,Spanish Grand Prix,albon,Williams,0,19,-19,18,2.0,16.0,15.10431310899024,16.287647193032125,2.0,0,0,0,-18,-0.16666666666666666,12.333333333333334,14.699186991869919
2024,Spanish Grand Prix,tsunoda,RB F1 Team,17,17,0,19,19.0,10.0,11.281919880829207,11.7103353563066,28.0,0,0,0,-2,-0.16666666666666666,15.0,12.0
2024,Spanish Grand Prix,sargeant,Williams,19,20,-1,20,0.0,21.0,17.63734585985368,16.287647193032125,2.0,0,0,0,-1,-0.16666666666666666,12.0,14.699186991869919
2024,Austrian Grand Prix,russell,Mercedes,3,3,0,1,81.0,7.0,5.195745815364339,5.3544096584636,151.0,1,1,0,2,-0.3333333333333333,12.0,4.199186991869919
2024,Austrian Grand Prix,piastri,McLaren,7,7,0,2,87.0,6.0,5.9980843164024735,4.326611831575993,237.0,1,1,0,5,-0.3333333333333333,12.0,10.74390243902439
2024,Austrian Grand Prix,sainz,Ferrari,4,4,0,3,116.0,4.0,7.307094155525113,7.068033412620528,270.0,1,1,0,1,-0.3333333333333333,10.833333333333334,6.703252032520325
2024,Austrian Grand Prix,hamilton,Mercedes,5,5,0,4,70.0,8.0,5.513073501562858,5.3544096584636,196.0,0,1,0,1,-0.3333333333333333,6.0,4.199186991869919
2024,Austrian Grand Prix,max_verstappen,Red Bull,1,1,0,5,219.0,1.0,2.2545692033755045,6.387441986431595,330.0,0,1,0,-4,-0.3333333333333333,7.5,6.686991869918699
2024,Austrian Grand Prix,hulkenberg,Haas F1 Team,9,9,0,6,6.0,14.0,12.229376187058843,13.866299772722694,7.0,0,1,0,3,-0.3333333333333333,15.333333333333334,14.390243902439025
2024,Austrian Grand Prix,perez,Red Bull,8,8,0,7,111.0,5.0,10.520314769487683,6.387441986431595,355.0,0,1,0,1,-0.3333333333333333,9.5,6.686991869918699
2024,Austrian Grand Prix,kevin_magnussen,Haas F1 Team,12,12,0,8,1.0,18.0,15.503223358386546,13.866299772722694,19.0,0,1,0,4,-0.3333333333333333,13.4,14.390243902439025
2024,Austrian Grand Prix,ricciardo,RB F1 Team,11,11,0,9,9.0,12.0,13.018037667330004,13.343363759907753,28.0,0,1,0,2,-0.3333333333333333,11.333333333333334,12.0
2024,Austrian Grand Prix,gasly,Alpine F1 Team,13,13,0,10,5.0,15.0,10.975102024752603,11.466038056053774,8.0,0,1,0,3,-0.3333333333333333,9.8,10.056818181818182
2024,Austrian Grand Prix,leclerc,Ferrari,6,6,0,11,148.0,3.0,6.842536628177586,7.068033412620528,291.0,0,0,0,-5,-0.3333333333333333,4.4,6.703252032520325
2024,Austrian Grand Prix,ocon,Alpine F1 Team,10,10,0,12,3.0,16.0,11.956974087354943,11.466038056053774,9.0,0,0,0,-2,-0.3333333333333333,9.4,10.056818181818182
2024,Austrian Grand Prix,stroll,Aston Martin,17,17,0,13,17.0,11.0,11.922522823590366,11.10373801712979,58.0,0,0,0,4,-0.3333333333333333,13.666666666666666,11.943181818181818
2024,Austrian Grand Prix,tsunoda,RB F1 Team,14,14,0,14,19.0,10.0,13.597369489046702,13.343363759907753,30.0,0,0,0,0,-0.3333333333333333,14.0,12.0
2024,Austrian Grand Prix,albon,Williams,16,16,0,15,2.0,17.0,15.973028770629346,17.101362022014246,2.0,0,0,0,1,-0.3333333333333333,13.333333333333334,14.699186991869919
2024,Austrian Grand Prix,bottas,Sauber,18,18,0,16,0.0,20.0,15.27742451957423,14.884610082944777,0.0,0,0,0,2,-0.3333333333333333,6.166666666666667,13.914634146341463
2024,Austrian Grand Prix,zhou,Sauber,20,20,0,17,0.0,19.0,14.539278698105097,14.884610082944777,0.0,0,0,0,3,-0.3333333333333333,14.0,13.914634146341463
2024,Austrian Grand Prix,alonso,Aston Martin,15,15,0,18,41.0,9.0,10.284953210669215,11.10373801712979,58.0,0,0,0,-3,-0.3333333333333333,11.75,11.943181818181818
2024,Austrian Grand Prix,sargeant,Williams,19,19,0,19,0.0,21.0,18.34615328513381,17.101362022014246,2.0,0,0,0,0,-0.3333333333333333,12.0,14.699186991869919
2024,Austrian Grand Prix,norris,McLaren,2,2,0,20,150.0,2.0,2.6551393467495115,4.326611831575993,268.0,0,0,0,-18,-0.3333333333333333,4.75,10.74390243902439
2024,British Grand Prix,hamilton,Mercedes,2,2,0,1,85.0,8.0,5.059147941798348,4.498080140646395,196.0,1,1,0,1,-0.3333333333333333,1.5,4.199186991869919
2024,British Grand Prix,max_verstappen,Red Bull,4,4,0,2,237.0,1.0,3.0782048098845545,6.2712084919017,355.0,1,1,0,2,-0.3333333333333333,8.833333333333334,6.686991869918699
2024,British Grand Prix,norris,McLaren,3,3,0,3,156.0,2.0,7.858637770938297,6.328643759799459,268.0,1,1,0,0,-0.3333333333333333,6.5,10.74390243902439
2024,British Grand Prix,piastri,McLaren,5,5,0,4,112.0,6.0,4.798649748660621,6.328643759799459,295.0,0,1,0,1,-0.3333333333333333,12.0,10.74390243902439
2024,British Grand Prix,sainz,Ferrari,7,7,0,5,135.0,4.0,6.014951638088026,7.047623231043384,291.0,0,1,0,2,-0.3333333333333333,10.333333333333334,6.703252032520325
2024,British Grand Prix,hulkenberg,Haas F1 Team,6,6,0,6,14.0,12.0,10.36054888304904,11.806393915786645,19.0,0,1,0,0,-0.3333333333333333,10.5,14.390243902439025
2024,British Grand Prix,stroll,Aston Martin,8,8,0,7,17.0,11.0,12.24576847552336,12.422626808311817,58.0,0,1,0,1,-0.3333333333333333,11.5,11.943181818181818
2024,British Grand Prix,alonso,Aston Martin,10,10,0,8,41.0,9.0,12.599485141100272,12.422626808311817,68.0,0,1,0,2,-0.3333333333333333,9.5,11.943181818181818
2024,British Grand Prix,albon,Williams,9,9,0,9,2.0,18.0,15.6811178826793,17.070953180319407,2.0,0,1,0,0,-0.3333333333333333,13.333333333333334,14.699186991869919
2024,British Grand Prix,tsunoda,RB F1 Team,13,13,0,10,19.0,10.0,13.718159576160096,12.779199256331705,30.0,0,1,0,3,-0.3333333333333333,12.0,12.0
2024,British Grand Prix,sargeant,Williams,12,12,0,11,0.0,21.0,18.54230946599681,17.070953180319407,4.0,0,0,0,1,-0.3333333333333333,12.0,14.699186991869919
2024,British Grand Prix,kevin_magnussen,Haas F1 Team,17,17,0,12,5.0,16.0,13.252238948524246,11.806393915786645,27.0,0,0,0,5,-0.3333333333333333,14.0,14.390243902439025
2024,British Grand Prix,ricciardo,RB F1 Team,15,15,0,13,11.0,13.0,11.810660257338764,12.779199256331705,31.0,0,0,0,2,-0.3333333333333333,6.5,12.0
2024,British Grand Prix,leclerc,Ferrari,11,11,0,14,150.0,3.0,8.089785282195821,7.047623231043384,302.0,0,0,0,-3,-0.3333333333333333,6.2,6.703252032520325
2024,British Grand Prix,bottas,Sauber,16,16,0,15,0.0,20.0,15.494198839582868,15.379002817823553,0.0,0,0,0,1,-0.3333333333333333,6.5,13.914634146341463
2024,British Grand Prix,ocon,Alpine F1 Team,18,18,0,16,3.0,17.0,11.96988196093915,11.3262255583481,9.0,0,0,0,2,-0.3333333333333333,9.0,10.056818181818182
2024,British Grand Prix,perez,Red Bull,0,19,-19,17,118.0,5.0,9.464212173918844,6.2712084919017,373.0,0,0,0,-17,-0.3333333333333333,10.8,6.686991869918699
2024,British Grand Prix,zhou,Sauber,14,14,0,18,0.0,19.0,15.277500795863968,15.379002817823553,0.0,0,0,0,-4,-0.3333333333333333,19.0,13.914634146341463
2024,British Grand Prix,russell,Mercedes,1,1,0,19,111.0,7.0,3.93701233949444,4.498080140646395,221.0,0,0,1,-18,-0.3333333333333333,14.0,4.199186991869919
2024,British Grand Prix,gasly,Alpine F1 Team,19,20,-1,20,6.0,15.0,10.68256915575705,11.3262255583481,9.0,0,0,1,-1,-0.3333333333333333,10.2,10.056818181818182
2024,Hungarian Grand Prix,piastri,McLaren,2,2,0,1,124.0,5.0,4.559053527440617,5.480046039507069,295.0,1,1,0,1,-0.5666666666666667,12.0,10.74390243902439
2024,Hungarian Grand Prix,norris,McLaren,1,1,0,2,171.0,2.0,6.40103855157352,5.480046039507069,338.0,1,1,0,-1,-0.5666666666666667,11.0,10.74390243902439
2024,Hungarian Grand Prix,hamilton,Mercedes,5,5,0,3,110.0,8.0,3.8413969691612575,6.148665030915471,221.0,1,1,0,2,-0.5666666666666667,1.8333333333333333,4.199186991869919
2024,Hungarian Grand Prix,leclerc,Ferrari,6,6,0,4,150.0,3.0,9.862859292873903,7.783340243206889,302.0,0,1,0,2,-0.5666666666666667,11.8,6.703252032520325
2024,Hungarian Grand Prix,max_verstappen,Red Bull,3,3,0,5,255.0,1.0,2.754741616434846,7.239851186330601,373.0,0,1,0,-2,-0.5666666666666667,6.333333333333333,6.686991869918699
2024,Hungarian Grand Prix,sainz,Ferrari,4,4,0,6,146.0,4.0,5.710463792667998,7.783340243206889,322.0,0,1,0,-2,-0.5666666666666667,6.166666666666667,6.703252032520325
2024,Hungarian Grand Prix,perez,Red Bull,16,16,0,7,118.0,6.0,11.724960756226356,7.239851186330601,389.0,0,1,0,9,-0.5666666666666667,10.333333333333334,6.686991869918699
2024,Hungarian Grand Prix,russell,Mercedes,17,17,0,8,111.0,7.0,8.455933092669683,6.148665030915471,241.0,0,1,0,9,-0.5666666666666667,11.25,4.199186991869919
2024,Hungarian Grand Prix,tsunoda,RB F1 Team,10,10,0,9,20.0,12.0,12.60270566681505,12.390053197062716,31.0,0,1,0,1,-0.5666666666666667,12.5,12.0
2024,Hungarian Grand Prix,stroll,Aston Martin,8,8,0,10,23.0,10.0,10.672029416269606,10.945830773847662,68.0,0,1,0,-2,-0.5666666666666667,13.666666666666666,11.943181818181818
2024,Hungarian Grand Prix,alonso,Aston Martin,7,7,0,11,45.0,9.0,11.219632131425724,10.945830773847662,69.0,0,0,0,-4,-0.5666666666666667,6.5,11.943181818181818
2024,Hungarian Grand Prix,ricciardo,RB F1 Team,9,9,0,12,11.0,13.0,12.1678693590481,12.390053197062716,33.0,0,0,0,-3,-0.5666666666666667,12.0,12.0
2024,Hungarian Grand Prix,hulkenberg,Haas F1 Team,11,11,0,13,22.0,11.0,9.05237713870705,10.964471184821107,27.0,0,0,0,-2,-0.5666666666666667,13.666666666666666,14.390243902439025
2024,Hungarian Grand Prix,albon,Williams,13,13,0,14,4.0,17.0,13.676771670963928,14.949655746407586,4.0,0,0,0,-1,-0.5666666666666667,10.666666666666666,14.699186991869919
2024,Hungarian Grand Prix,kevin_magnussen,Haas F1 Team,15,15,0,15,5.0,16.0,12.876565230935167,10.964471184821107,27.0,0,0,0,0,-0.5666666666666667,11.8,14.390243902439025
2024,Hungarian Grand Prix,bottas,Sauber,12,12,0,16,0.0,21.0,15.34593838536756,15.72002211855905,0.0,0,0,0,-4,-0.5666666666666667,9.166666666666666,13.914634146341463
2024,Hungarian Grand Prix,sargeant,Williams,14,14,0,17,0.0,20.0,16.279599133198396,14.949655746407586,4.0,0,0,0,-3,-0.5666666666666667,12.0,14.699186991869919
2024,Hungarian Grand Prix,ocon,Alpine F1 Team,19,19,0,18,3.0,18.0,13.178923915624436,13.32836872583305,9.0,0,0,0,1,-0.5666666666666667,9.2,10.056818181818182
2024,Hungarian Grand Prix,zhou,Sauber,18,18,0,19,0.0,19.0,16.09425497712979,15.72002211855905,0.0,0,0,0,-1,-0.5666666666666667,13.0,13.914634146341463
2024,Hungarian Grand Prix,gasly,Alpine F1 Team,0,20,-20,20,6.0,15.0,13.477813536041662,13.32836872583305,9.0,0,0,1,-20,-0.5666666666666667,9.8,10.056818181818182
2024,Belgian Grand Prix,hamilton,Mercedes,3,4,-1,1,125.0,6.0,3.58897692219856,5.954064784458722,241.0,1,1,0,2,-0.625,4.833333333333333,4.199186991869919
2024,Belgian Grand Prix,piastri,McLaren,5,6,-1,2,149.0,5.0,3.4913334244851004,4.286027704490306,338.0,1,1,0,3,-0.625,12.0,10.74390243902439
2024,Belgian Grand Prix,leclerc,Ferrari,1,2,-1,3,162.0,3.0,8.10399484210442,6.9483350070889065,322.0,1,1,0,-2,-0.625,9.4,6.703252032520325
2024,Belgian Grand Prix,max_verstappen,Red Bull,11,1,10,4,265.0,1.0,3.4283216831515926,6.867894421389669,389.0,0,1,0,7,-0.625,7.833333333333333,6.686991869918699
2024,Belgian Grand Prix,norris,McLaren,4,5,-1,5,189.0,2.0,5.080721984495511,4.286027704490306,366.0,0,1,0,-1,-0.625,11.0,10.74390243902439
2024,Belgian Grand Prix,sainz,Ferrari,7,8,-1,6,154.0,4.0,5.797325124934688,6.9483350070889065,345.0,0,1,0,1,-0.625,12.166666666666666,6.703252032520325
2024,Belgian Grand Prix,perez,Red Bull,2,3,-1,7,124.0,7.0,10.307467159627745,6.867894421389669,408.0,0,1,0,-5,-0.625,9.833333333333334,6.686991869918699
2024,Belgian Grand Prix,alonso,Aston Martin,8,9,-1,8,45.0,9.0,11.15374224239479,10.812081035024352,69.0,0,1,0,0,-0.625,13.25,11.943181818181818
2024,Belgian Grand Prix,ocon,Alpine F1 Team,9,10,-1,9,3.0,18.0,14.625252219899073,15.02986455366738,9.0,0,1,0,0,-0.625,6.8,10.056818181818182
2024,Belgian Grand Prix,ricciardo,RB F1 Team,13,13,0,10,11.0,13.0,12.117468335214514,11.81748972714434,33.0,0,1,0,3,-0.625,9.333333333333334,12.0
2024,Belgian Grand Prix,stroll,Aston Martin,15,15,0,11,24.0,10.0,10.470419827653918,10.812081035024352,73.0,0,0,0,4,-0.625,12.333333333333334,11.943181818181818
2024,Belgian Grand Prix,albon,Williams,10,11,-1,12,4.0,17.0,13.77374053701094,15.11475964792975,4.0,0,0,0,-2,-0.625,7.0,14.699186991869919
2024,Belgian Grand Prix,gasly,Alpine F1 Team,12,12,0,13,6.0,15.0,15.434476887435684,15.02986455366738,11.0,0,0,0,-1,-0.625,8.2,10.056818181818182
2024,Belgian Grand Prix,kevin_magnussen,Haas F1 Team,17,17,0,14,5.0,16.0,13.513598074854103,11.875133279133014,27.0,0,0,0,3,-0.625,13.6,14.390243902439025
2024,Belgian Grand Prix,bottas,Sauber,14,14,0,15,0.0,21.0,15.542157613072405,16.259239910819936,0.0,0,0,0,-1,-0.625,7.5,13.914634146341463
2024,Belgian Grand Prix,tsunoda,RB F1 Team,20,18,2,16,22.0,12.0,11.521889872438276,11.81748972714434,34.0,0,0,0,4,-0.625,14.0,12.0
2024,Belgian Grand Prix,sargeant,Williams,18,19,-1,17,0.0,20.0,16.495720562822267,15.11475964792975,4.0,0,0,0,1,-0.625,12.0,14.699186991869919
2024,Belgian Grand Prix,hulkenberg,Haas F1 Team,16,16,0,18,22.0,11.0,10.236668483411918,11.875133279133014,27.0,0,0,0,-2,-0.625,11.333333333333334,14.390243902439025
2024,Belgian Grand Prix,zhou,Sauber,19,20,-1,19,0.0,19.0,16.96598178625495,16.259239910819936,0.0,0,0,1,0,-0.625,14.0,13.914634146341463
2024,Belgian Grand Prix,russell,Mercedes,6,7,-1,20,116.0,8.0,8.319152646718882,5.954064784458722,266.0,0,0,1,-14,-0.625,10.0,4.199186991869919
2024,Dutch Grand Prix,norris,McLaren,1,1,0,1,199.0,2.0,5.056505324930795,4.050218767841383,366.0,1,1,0,0,-0.975,8.5,10.74390243902439
2024,Dutch Grand Prix,max_verstappen,Red Bull,2,2,0,2,277.0,1.0,3.5998256329884293,6.457525006783533,408.0,1,1,0,0,-0.975,1.0,6.686991869918699
2024,Dutch Grand Prix,leclerc,Ferrari,6,6,0,3,177.0,3.0,6.572792329136159,6.213832557259432,345.0,1,1,0,3,-0.975,4.0,6.703252032520325
2024,Dutch Grand Prix,piastri,McLaren,3,3,0,4,167.0,4.0,3.0439322107519717,4.050218767841383,404.0,0,1,0,-1,-0.975,12.0,10.74390243902439
2024,Dutch Grand Prix,sainz,Ferrari,10,10,0,5,162.0,5.0,5.858127817786248,6.213832557259432,370.0,0,1,0,5,-0.975,7.5,6.703252032520325
2024,Dutch Grand Prix,perez,Red Bull,5,5,0,6,131.0,7.0,9.315224380578638,6.457525006783533,434.0,0,1,0,-1,-0.975,6.5,6.686991869918699
2024,Dutch Grand Prix,russell,Mercedes,4,4,0,7,116.0,8.0,11.823416145066828,7.317848965509686,266.0,0,1,0,-3,-0.975,9.5,4.199186991869919
2024,Dutch Grand Prix,hamilton,Mercedes,14,11,3,8,150.0,6.0,2.8122817859525413,7.317848965509686,276.0,0,1,0,6,-0.975,3.0,4.199186991869919
2024,Dutch Grand Prix,gasly,Alpine F1 Team,9,9,0,9,6.0,15.0,14.704131884526603,13.820901981723823,11.0,0,1,0,0,-0.975,7.5,10.056818181818182
2024,Dutch Grand Prix,alonso,Aston Martin,7,7,0,10,49.0,9.0,10.207617060807024,10.418455680728554,73.0,0,1,0,-3,-0.975,6.0,11.943181818181818
2024,Dutch Grand Prix,hulkenberg,Haas F1 Team,12,13,-1,11,22.0,11.0,12.565674114284414,13.112596576812706,27.0,0,0,0,1,-0.975,12.0,14.390243902439025
2024,Dutch Grand Prix,ricciardo,RB F1 Team,13,15,-2,12,12.0,13.0,11.481872825406928,12.174665255847271,34.0,0,0,0,1,-0.975,14.0,12.0
2024,Dutch Grand Prix,stroll,Aston Martin,8,8,0,13,24.0,10.0,10.629294300650084,10.418455680728554,74.0,0,0,0,-5,-0.975,11.0,11.943181818181818
2024,Dutch Grand Prix,albon,Williams,19,19,0,14,4.0,18.0,13.241616964859167,14.930331264496392,4.0,0,0,0,5,-0.975,12.0,14.699186991869919
2024,Dutch Grand Prix,ocon,Alpine F1 Team,15,16,-1,15,5.0,17.0,12.937672078921036,13.820901981723823,13.0,0,0,0,0,-0.975,9.0,10.056818181818182
2024,Dutch Grand Prix,sargeant,Williams,18,20,-2,16,0.0,20.0,16.647004967069186,14.930331264496392,4.0,0,0,0,2,-0.975,12.0,14.699186991869919
2024,Dutch Grand Prix,tsunoda,RB F1 Team,11,12,-1,17,22.0,12.0,12.865326473139069,12.174665255847271,34.0,0,0,0,-6,-0.975,19.5,12.0
2024,Dutch Grand Prix,kevin_magnussen,Haas F1 Team,0,14,-14,18,5.0,16.0,13.659519039340994,13.112596576812706,27.0,0,0,0,-18,-0.975,15.0,14.390243902439025
2024,Dutch Grand Prix,bottas,Sauber,16,17,-1,19,0.0,21.0,15.37950989785272,16.482985431318443,0.0,0,0,0,-3,-0.975,11.0,13.914634146341463
2024,Dutch Grand Prix,zhou,Sauber,17,18,-1,20,0.0,19.0,17.57618886848341,16.482985431318443,0.0,0,0,0,-3,-0.975,16.0,13.914634146341463
2024,Italian Grand Prix,leclerc,Ferrari,4,4,0,1,192.0,3.0,5.500952640834058,5.549681557276817,370.0,1,1,0,3,-0.4583333333333333,7.2,6.703252032520325
2024,Italian Grand Prix,piastri,McLaren,2,2,0,2,179.0,4.0,3.3307530799266023,3.585152274227151,404.0,1,1,0,0,-0.4583333333333333,12.0,10.74390243902439
2024,Italian Grand Prix,norris,McLaren,1,1,0,3,225.0,2.0,3.839551468527701,3.585152274227151,438.0,1,1,0,-2,-0.4583333333333333,5.75,10.74390243902439
2024,Italian Grand Prix,sainz,Ferrari,5,5,0,4,172.0,5.0,5.600688789791362,5.549681557276817,407.0,0,1,0,1,-0.4583333333333333,9.0,6.703252032520325
2024,Italian Grand Prix,hamilton,Mercedes,6,6,0,5,154.0,6.0,4.368600139022948,7.372494377290227,276.0,0,1,0,1,-0.4583333333333333,5.666666666666667,4.199186991869919
2024,Italian Grand Prix,max_verstappen,Red Bull,7,7,0,6,295.0,1.0,3.1198770522057813,5.720266136240012,434.0,0,1,0,1,-0.4583333333333333,9.833333333333334,6.686991869918699
2024,Italian Grand Prix,russell,Mercedes,3,3,0,7,122.0,8.0,10.376388615557504,7.372494377290227,292.0,0,1,0,-4,-0.4583333333333333,10.0,4.199186991869919
2024,Italian Grand Prix,perez,Red Bull,8,8,0,8,139.0,7.0,8.320655220274242,5.720266136240012,446.0,0,1,0,0,-0.4583333333333333,7.333333333333333,6.686991869918699
2024,Italian Grand Prix,albon,Williams,9,9,0,9,4.0,18.0,13.469132297718016,14.95123192394352,4.0,0,1,0,0,-0.4583333333333333,10.5,14.699186991869919
2024,Italian Grand Prix,kevin_magnussen,Haas F1 Team,13,13,0,10,5.0,16.0,14.961665744598506,13.528818376364624,27.0,0,1,0,3,-0.4583333333333333,16.0,14.390243902439025
2024,Italian Grand Prix,alonso,Aston Martin,11,11,0,11,50.0,9.0,10.145331826950343,10.742919578783637,74.0,0,0,0,0,-0.4583333333333333,15.5,11.943181818181818
2024,Italian Grand Prix,colapinto,Williams,18,18,0,12,0.0,20.0,15.0,14.95123192394352,6.0,0,0,0,6,-0.4583333333333333,12.0,14.699186991869919
2024,Italian Grand Prix,ricciardo,RB F1 Team,12,12,0,13,12.0,13.0,11.6373717750915,12.875593378469286,34.0,0,0,0,-1,-0.4583333333333333,8.166666666666666,12.0
2024,Italian Grand Prix,ocon,Alpine F1 Team,15,15,0,14,5.0,17.0,13.556371603681956,13.274630373210984,13.0,0,0,0,1,-0.4583333333333333,8.2,10.056818181818182
2024,Italian Grand Prix,gasly,Alpine F1 Team,14,14,0,15,8.0,14.0,12.99288914274001,13.274630373210984,13.0,0,0,0,-1,-0.4583333333333333,10.6,10.056818181818182
2024,Italian Grand Prix,bottas,Sauber,19,19,0,16,0.0,21.0,16.465658944619353,17.392407338365103,0.0,0,0,0,3,-0.4583333333333333,4.666666666666667,13.914634146341463
2024,Italian Grand Prix,hulkenberg,Haas F1 Team,10,10,0,17,22.0,11.0,12.09597100813074,13.528818376364624,28.0,0,0,0,-7,-0.4583333333333333,10.333333333333334,14.390243902439025
2024,Italian Grand Prix,zhou,Sauber,20,20,0,18,0.0,19.0,18.303333557672783,17.392407338365103,0.0,0,0,0,2,-0.4583333333333333,10.0,13.914634146341463
2024,Italian Grand Prix,stroll,Aston Martin,17,17,0,19,24.0,10.0,11.340507330616928,10.742919578783637,74.0,0,0,0,-2,-0.4583333333333333,9.333333333333334,11.943181818181818
2024,Italian Grand Prix,tsunoda,RB F1 Team,16,16,0,20,22.0,12.0,14.1057308336503,12.875593378469286,34.0,0,0,1,-4,-0.4583333333333333,17.0,12.0
2024,Azerbaijan Grand Prix,piastri,McLaren,2,2,0,1,197.0,4.0,2.931526637214496,3.259606168961288,438.0,1,1,0,1,-0.57,12.0,10.74390243902439
2024,Azerbaijan Grand Prix,leclerc,Ferrari,1,1,0,2,217.0,3.0,4.150665094090263,4.634775901312833,407.0,1,1,0,-1,-0.57,8.5,6.703252032520325
2024,Azerbaijan Grand Prix,russell,Mercedes,5,5,0,3,128.0,8.0,9.363470714757288,6.9607455290980695,292.0,1,1,0,2,-0.57,11.666666666666666,4.199186991869919
2024,Azerbaijan Grand Prix,norris,McLaren,15,16,-1,4,241.0,2.0,3.58768570070808,3.259606168961288,476.0,0,1,0,11,-0.57,7.333333333333333,10.74390243902439
2024,Azerbaijan Grand Prix,max_verstappen,Red Bull,6,6,0,5,303.0,1.0,3.9839150592302026,6.10418679421459,446.0,0,1,0,1,-0.57,11.4,6.686991869918699
2024,Azerbaijan Grand Prix,alonso,Aston Martin,7,8,-1,6,50.0,9.0,10.401732612019115,12.020045364579529,74.0,0,1,0,1,-0.57,7.25,11.943181818181818
2024,Azerbaijan Grand Prix,albon,Williams,9,10,-1,7,6.0,17.0,12.12839086631276,13.615860611648268,6.0,0,1,0,2,-0.57,11.5,14.699186991869919
2024,Azerbaijan Grand Prix,colapinto,Williams,8,9,-1,8,0.0,21.0,12.0,13.615860611648268,16.0,0,1,0,0,-0.57,12.0,14.699186991869919
2024,Azerbaijan Grand Prix,hamilton,Mercedes,0,7,-7,9,164.0,6.0,4.558020343438849,6.9607455290980695,309.0,0,1,0,-9,-0.57,5.4,4.199186991869919
2024,Azerbaijan Grand Prix,bearman,Haas F1 Team,10,11,-1,10,6.0,10.0,7.0,13.520172852221693,28.0,0,1,0,0,-0.57,12.0,14.390243902439025
